"Neighborhood","Time_Col","gi_star","p_sim","significance"
"South Cambie",2024-12-31,-1.47278308101858,0.005,"***"
"Strathcona",2010-01-31,0.137173835896383,0.41,""
"Strathcona",2010-02-28,0.408500529159824,0.39,""
"Strathcona",2010-03-31,-0.511353013654003,0.345,""
"Strathcona",2010-04-30,-0.0628464564010314,0.27,""
"Strathcona",2010-05-31,-1.09312128893294,0.17,""
"Strathcona",2010-06-30,-1.59496551492693,0.155,""
"Strathcona",2010-07-31,-1.49679433656378,0.045,"***"
"Strathcona",2010-08-31,-1.6789851587839,0.165,""
"Strathcona",2010-09-30,-1.49285672329614,0.29,""
"Strathcona",2010-10-31,-0.835272478336279,0.415,""
"Strathcona",2010-11-30,0.764080696371661,0.405,""
"Strathcona",2010-12-31,-0.294055397761125,0.3,""
"Strathcona",2011-01-31,-0.801599320234754,0.155,""
"Strathcona",2011-02-28,-0.79700817799439,0.26,""
"Strathcona",2011-03-31,-0.201890572906298,0.285,""
"Strathcona",2011-04-30,-0.11968568370566,0.115,""
"Strathcona",2011-05-31,-1.3763436271598,0.055,""
"Strathcona",2011-06-30,-0.80979537964483,0.055,""
"Strathcona",2011-07-31,-1.90662270012814,0.075,""
"Strathcona",2011-08-31,-0.99967380103926,0.195,""
"Strathcona",2011-09-30,-1.37222037898877,0.215,""
"Strathcona",2011-10-31,-0.859661232273057,0.155,""
"Strathcona",2011-11-30,-0.922439872827541,0.115,""
"Strathcona",2011-12-31,-1.77797357682074,0.05,""
"Strathcona",2012-01-31,-1.3269584214813,0.1,""
"Strathcona",2012-02-29,-1.33324153522558,0.11,""
"Strathcona",2012-03-31,-1.62321773360146,0.13,""
"Strathcona",2012-04-30,-1.64602508764128,0.235,""
"Strathcona",2012-05-31,-0.235804933179682,0.245,""
"Strathcona",2012-06-30,-1.49658236056293,0.15,""
"Strathcona",2012-07-31,-1.8274879084964,0.1,""
"Strathcona",2012-08-31,-2.42163871389793,0.07,""
"Strathcona",2012-09-30,-1.99398065839082,0.09,""
"Strathcona",2012-10-31,-1.94980669245473,0.065,""
"Strathcona",2012-11-30,-1.1711516820035,0.32,""
"Strathcona",2012-12-31,1.14874424982309,0.465,""
"Strathcona",2013-01-31,1.63149525734003,0.35,""
"Strathcona",2013-02-28,-0.0111371629022163,0.09,""
"Strathcona",2013-03-31,-1.82507185190897,0.015,"***"
"Strathcona",2013-04-30,-1.95018101482925,0.05,""
"Strathcona",2013-05-31,-1.23886549435892,0.21,""
"Strathcona",2013-06-30,-0.562252130159744,0.26,""
"Strathcona",2013-07-31,-0.810012273993311,0.225,""
"Strathcona",2013-08-31,-1.00174970547501,0.17,""
"Strathcona",2013-09-30,-1.11416583280081,0.195,""
"Strathcona",2013-10-31,-1.06511059913133,0.42,""
"Strathcona",2013-11-30,-0.466994327993937,0.425,""
"Strathcona",2013-12-31,-0.266700528616271,0.425,""
"Strathcona",2014-01-31,-0.394286932162289,0.44,""
"Strathcona",2014-02-28,-0.489512038104064,0.145,""
"Strathcona",2014-03-31,-1.52535703295841,0.125,""
"Strathcona",2014-04-30,-0.508592177303135,0.26,""
"Strathcona",2014-05-31,-1.21127406097443,0.46,""
"Strathcona",2014-06-30,-0.198729647079255,0.36,""
"Strathcona",2014-07-31,-0.594794098084918,0.285,""
"Strathcona",2014-08-31,-0.670457964457107,0.275,""
"Strathcona",2014-09-30,-0.817742231855962,0.34,""
"Strathcona",2014-10-31,-0.315531531439828,0.285,""
"Strathcona",2014-11-30,-0.0454067056014203,0.395,""
"Strathcona",2014-12-31,-1.27098661643192,0.435,""
"Strathcona",2015-01-31,-1.3893101780642,0.36,""
"Strathcona",2015-02-28,-1.00233657315454,0.275,""
"Strathcona",2015-03-31,-1.36101542066099,0.2,""
"Strathcona",2015-04-30,-1.17991843279054,0.35,""
"Strathcona",2015-05-31,-0.808096975202617,0.405,""
"Strathcona",2015-06-30,-0.90761229050876,0.295,""
"Strathcona",2015-07-31,-1.6077268038328,0.34,""
"Strathcona",2015-08-31,-0.654126102742374,0.475,""
"Strathcona",2015-09-30,-0.885007467235103,0.36,""
"Strathcona",2015-10-31,-1.49989498613288,0.5,""
"Strathcona",2015-11-30,-1.43988306503787,0.485,""
"Strathcona",2015-12-31,-1.30245131284544,0.43,""
"Strathcona",2016-01-31,-1.25190423548941,0.37,""
"Strathcona",2016-02-29,-0.762692721771638,0.44,""
"Strathcona",2016-03-31,-1.18709891172098,0.415,""
"Strathcona",2016-04-30,-0.852513777251382,0.41,""
"Strathcona",2016-05-31,-1.22030126544204,0.445,""
"Strathcona",2016-06-30,-1.02926931514252,0.415,""
"Strathcona",2016-07-31,-1.47266347049351,0.4,""
"Strathcona",2016-08-31,-1.2340863779064,0.46,""
"Strathcona",2016-09-30,-1.3158896181648,0.47,""
"Strathcona",2016-10-31,-1.30755259128985,0.46,""
"Strathcona",2016-11-30,-1.10691288230726,0.385,""
"Strathcona",2016-12-31,-1.01726664392856,0.39,""
"Strathcona",2017-01-31,-1.03930019411191,0.27,""
"Strathcona",2017-02-28,-1.47578392315302,0.095,""
"Strathcona",2017-03-31,-1.74385762874876,0.16,""
"Strathcona",2017-04-30,-1.42644264255723,0.26,""
"Strathcona",2017-05-31,-1.54630984584796,0.395,""
"Strathcona",2017-06-30,-1.56857511496998,0.395,""
"Strathcona",2017-07-31,-1.41637016993076,0.44,""
"Strathcona",2017-08-31,-1.39856910216271,0.46,""
"Strathcona",2017-09-30,-1.39390212224348,0.485,""
"Strathcona",2017-10-31,-1.69094894909535,0.385,""
"Strathcona",2017-11-30,-1.58718908065692,0.395,""
"Strathcona",2017-12-31,-1.48903926232099,0.355,""
"Strathcona",2018-01-31,-1.33527202500237,0.32,""
"Strathcona",2018-02-28,-0.866548895728025,0.4,""
"Strathcona",2018-03-31,-1.20528574805312,0.46,""
"Strathcona",2018-04-30,-1.40326661127632,0.465,""
"Strathcona",2018-05-31,-1.11668953004244,0.385,""
"Strathcona",2018-06-30,-1.17267536466969,0.42,""
"Strathcona",2018-07-31,-1.07739858225962,0.43,""
"Strathcona",2018-08-31,-1.49142861775187,0.48,""
"Strathcona",2018-09-30,-1.47626306164413,0.44,""
"Strathcona",2018-10-31,-1.55458911470025,0.5,""
"Strathcona",2018-11-30,-1.78171226888385,0.485,""
"Strathcona",2018-12-31,-1.60729626170544,0.4,""
"Strathcona",2019-01-31,-1.42799005981016,0.265,""
"Strathcona",2019-02-28,-1.00082167083437,0.415,""
"Strathcona",2019-03-31,-1.49720442575593,0.475,""
"Strathcona",2019-04-30,-1.11375125550763,0.31,""
"Strathcona",2019-05-31,-1.07515269164069,0.24,""
"Strathcona",2019-06-30,-0.888563403830711,0.225,""
"Strathcona",2019-07-31,-1.3321128843003,0.29,""
"Strathcona",2019-08-31,-1.32472840505649,0.175,""
"Strathcona",2019-09-30,-1.39974475884786,0.2,""
"Strathcona",2019-10-31,-1.30391415240779,0.155,""
"Strathcona",2019-11-30,-0.866966934029204,0.24,""
"Strathcona",2019-12-31,-1.01415874062589,0.315,""
"Strathcona",2020-01-31,-1.30696272667552,0.4,""
"Strathcona",2020-02-29,-1.08943722764588,0.35,""
"Strathcona",2020-03-31,-1.19663706303596,0.29,""
"Strathcona",2020-04-30,-0.658496763281169,0.345,""
"Strathcona",2020-05-31,0.944383665668237,0.34,""
"Strathcona",2020-06-30,-1.45784073853976,0.035,"***"
"Strathcona",2020-07-31,-2.07886515555387,0.04,"***"
"Strathcona",2020-08-31,-1.8800348435298,0.17,""
"Strathcona",2020-09-30,-1.6710609734722,0.27,""
"Strathcona",2020-10-31,-1.42804438797783,0.365,""
"Strathcona",2020-11-30,-0.646509741639969,0.24,""
"Strathcona",2020-12-31,-0.95079978188823,0.19,""
"Strathcona",2021-01-31,-1.09878732228137,0.23,""
"Strathcona",2021-02-28,-0.844054392137704,0.125,""
"Strathcona",2021-03-31,-1.0007536258354,0.07,""
"Strathcona",2021-04-30,-0.984389618054602,0.05,""
"Strathcona",2021-05-31,-1.49755709991657,0.11,""
"Strathcona",2021-06-30,-0.536699565793918,0.12,""
"Strathcona",2021-07-31,-1.32165088821562,0.175,""
"Strathcona",2021-08-31,-1.07464334590897,0.28,""
"Strathcona",2021-09-30,-1.0190211064596,0.23,""
"Strathcona",2021-10-31,-0.911373091732221,0.18,""
"Strathcona",2021-11-30,-1.33948957601634,0.06,""
"Strathcona",2021-12-31,-1.22849380748491,0.025,"***"
"Strathcona",2022-01-31,-1.39160989935158,0.03,"***"
"Strathcona",2022-02-28,-0.921747454186589,0.04,"***"
"Strathcona",2022-03-31,-1.08663996039017,0.16,""
"Strathcona",2022-04-30,-0.536438372777352,0.285,""
"Strathcona",2022-05-31,-0.810249605442776,0.105,""
"Strathcona",2022-06-30,-1.46975068154266,0.035,"***"
"Strathcona",2022-07-31,-1.25400913293746,0.015,"***"
"Strathcona",2022-08-31,-1.70407943846018,0.03,"***"
"Strathcona",2022-09-30,-1.97592422173876,0.02,"***"
"Strathcona",2022-10-31,-1.56528873930888,0.04,"***"
"Strathcona",2022-11-30,-0.961863479687738,0.03,"***"
"Strathcona",2022-12-31,-1.25291474119575,0.005,"***"
"Strathcona",2023-01-31,-1.82316318599644,0.015,"***"
"Strathcona",2023-02-28,-0.868183167449759,0.02,"***"
"Strathcona",2023-03-31,-1.73490020158739,0.01,"***"
"Strathcona",2023-04-30,-0.802087834625005,0.085,""
"Strathcona",2023-05-31,-0.998218855934566,0.085,""
"Strathcona",2023-06-30,-1.32006251964143,0.06,""
"Strathcona",2023-07-31,-1.28782195323279,0.05,""
"Strathcona",2023-08-31,-1.18368327345247,0.08,""
"Strathcona",2023-09-30,-0.947556826817823,0.1,""
"Strathcona",2023-10-31,-1.25309678573131,0.09,""
"Strathcona",2023-11-30,-0.403375091055856,0.03,"***"
"Strathcona",2023-12-31,-1.20031410026403,0.01,"***"
"Strathcona",2024-01-31,-1.03830203435378,0.005,"***"
"Strathcona",2024-02-29,-1.12528572639142,0.005,"***"
"Strathcona",2024-03-31,-1.71107552346894,0.005,"***"
"Strathcona",2024-04-30,-1.82000281987973,0.005,"***"
"Strathcona",2024-05-31,-1.26287575317967,0.01,"***"
"Strathcona",2024-06-30,-1.31593693315079,0.02,"***"
"Strathcona",2024-07-31,-1.24174963608247,0.01,"***"
"Strathcona",2024-08-31,-1.3574574629347,0.005,"***"
"Strathcona",2024-09-30,-1.43551531950682,0.005,"***"
"Strathcona",2024-10-31,-1.4532932415939,0.005,"***"
"Strathcona",2024-11-30,-1.55610390947531,0.005,"***"
"Strathcona",2024-12-31,-1.2890376823716,0.005,"***"
"Sunset",2010-01-31,-1.24654477074399,0.105,""
"Sunset",2010-02-28,-1.83825238121921,0.04,"***"
"Sunset",2010-03-31,-1.99662880288752,0.02,"***"
"Sunset",2010-04-30,-1.94140901186664,0.04,"***"
"Sunset",2010-05-31,-1.76940555092744,0.065,""
"Sunset",2010-06-30,-1.99162650385658,0.09,""
"Sunset",2010-07-31,-2.03391250501703,0.025,"***"
"Sunset",2010-08-31,-2.37167898707906,0.005,"***"
"Sunset",2010-09-30,-3.21594980039641,0.01,"***"
"Sunset",2010-10-31,-3.55975305593687,0.05,""
"Sunset",2010-11-30,-2.19538678957491,0.095,""
"Sunset",2010-12-31,-1.58557209080549,0.045,"***"
"Sunset",2011-01-31,-2.17645632525508,0.01,"***"
"Sunset",2011-02-28,-2.73941733035198,0.015,"***"
"Sunset",2011-03-31,-1.86371093492413,0.025,"***"
"Sunset",2011-04-30,-1.58251070677483,0.015,"***"
"Sunset",2011-05-31,-2.18342748205681,0.01,"***"
"Sunset",2011-06-30,-1.65421026436741,0.015,"***"
"Sunset",2011-07-31,-2.58168987545992,0.035,"***"
"Sunset",2011-08-31,-2.02476303769816,0.07,""
"Sunset",2011-09-30,-2.82710463622987,0.015,"***"
"Sunset",2011-10-31,-2.3970954628193,0.035,"***"
"Sunset",2011-11-30,-1.93881769597642,0.02,"***"
"Sunset",2011-12-31,-2.09537071456849,0.03,"***"
"Sunset",2012-01-31,-1.54963641745833,0.075,""
"Sunset",2012-02-29,-1.96736978114656,0.02,"***"
"Sunset",2012-03-31,-2.51093089313555,0.02,"***"
"Sunset",2012-04-30,-2.85009996471887,0.045,"***"
"Sunset",2012-05-31,-1.58753180366039,0.06,""
"Sunset",2012-06-30,-2.62363821234489,0.015,"***"
"Sunset",2012-07-31,-2.30960932752621,0.05,""
"Sunset",2012-08-31,-2.0804900370201,0.15,""
"Sunset",2012-09-30,-1.75939469858014,0.125,""
"Sunset",2012-10-31,-1.88350723768811,0.05,""
"Sunset",2012-11-30,-1.81960815022692,0.165,""
"Sunset",2012-12-31,-1.16364150954703,0.175,""
"Sunset",2013-01-31,-1.89025391374611,0.035,"***"
"Sunset",2013-02-28,-2.70633058523849,0.005,"***"
"Sunset",2013-03-31,-2.6092824132761,0.005,"***"
"Sunset",2013-04-30,-2.71549529416223,0.015,"***"
"Sunset",2013-05-31,-2.71452808485043,0.025,"***"
"Sunset",2013-06-30,-2.11648462167585,0.01,"***"
"Sunset",2013-07-31,-2.33224490735204,0.01,"***"
"Sunset",2013-08-31,-2.03509765400423,0.01,"***"
"Sunset",2013-09-30,-2.19093616874552,0.025,"***"
"Sunset",2013-10-31,-2.68415826989306,0.05,""
"Sunset",2013-11-30,-2.22720371812493,0.14,""
"Sunset",2013-12-31,-2.35866796615908,0.135,""
"Sunset",2014-01-31,-1.84488986839449,0.135,""
"Sunset",2014-02-28,-1.11409154542137,0.03,"***"
"Sunset",2014-03-31,-2.70347831857669,0.015,"***"
"Sunset",2014-04-30,-1.92864385835084,0.045,"***"
"Sunset",2014-05-31,-2.69672164250726,0.095,""
"Sunset",2014-06-30,-2.19417912903403,0.215,""
"Sunset",2014-07-31,-2.33026759382341,0.32,""
"Sunset",2014-08-31,-1.84467963867885,0.315,""
"Sunset",2014-09-30,-1.89441303118414,0.32,""
"Sunset",2014-10-31,-1.76337050141801,0.39,""
"Sunset",2014-11-30,-1.44571707298807,0.215,""
"Sunset",2014-12-31,-2.244468217462,0.105,""
"Sunset",2015-01-31,-2.23071167429459,0.06,""
"Sunset",2015-02-28,-1.81349178358206,0.085,""
"Sunset",2015-03-31,-2.36071892997386,0.035,"***"
"Sunset",2015-04-30,-2.53540698358411,0.05,""
"Sunset",2015-05-31,-2.16008676485298,0.07,""
"Sunset",2015-06-30,-2.55541324512175,0.04,"***"
"Sunset",2015-07-31,-2.75086335256563,0.07,""
"Sunset",2015-08-31,-1.73007184183263,0.165,""
"Sunset",2015-09-30,-2.05614516823795,0.055,""
"Sunset",2015-10-31,-2.56263464967426,0.115,""
"Sunset",2015-11-30,-2.19178921477929,0.315,""
"Sunset",2015-12-31,-2.02786723392391,0.23,""
"Sunset",2016-01-31,-1.80563110887895,0.42,""
"Sunset",2016-02-29,-1.57785437546657,0.29,""
"Sunset",2016-03-31,-2.22406472578313,0.14,""
"Sunset",2016-04-30,-1.98681653955831,0.135,""
"Sunset",2016-05-31,-2.06378629587287,0.23,""
"Sunset",2016-06-30,-1.84092168936919,0.265,""
"Sunset",2016-07-31,-2.01165291618419,0.295,""
"Sunset",2016-08-31,-1.89593560755122,0.22,""
"Sunset",2016-09-30,-2.28335602123713,0.125,""
"Sunset",2016-10-31,-2.30726033786461,0.085,""
"Sunset",2016-11-30,-2.08049046414968,0.045,"***"
"Sunset",2016-12-31,-1.8591018874574,0.04,"***"
"Sunset",2017-01-31,-1.83819888070173,0.015,"***"
"Sunset",2017-02-28,-1.97020899385403,0.035,"***"
"Sunset",2017-03-31,-2.08009161599117,0.045,"***"
"Sunset",2017-04-30,-2.20603629499584,0.025,"***"
"Sunset",2017-05-31,-2.41719155102953,0.04,"***"
"Sunset",2017-06-30,-2.3219518027241,0.14,""
"Sunset",2017-07-31,-2.12668742504442,0.3,""
"Sunset",2017-08-31,-1.92297521585466,0.235,""
"Sunset",2017-09-30,-2.2376185390935,0.175,""
"Sunset",2017-10-31,-2.77149465038142,0.135,""
"Sunset",2017-11-30,-2.62183973508158,0.115,""
"Sunset",2017-12-31,-2.69495883645228,0.13,""
"Sunset",2018-01-31,-2.21049945692151,0.335,""
"Sunset",2018-02-28,-1.73516223194617,0.3,""
"Sunset",2018-03-31,-2.03050406112659,0.23,""
"Sunset",2018-04-30,-2.13510122576602,0.22,""
"Sunset",2018-05-31,-2.1532286961439,0.285,""
"Sunset",2018-06-30,-2.04390163846235,0.18,""
"Sunset",2018-07-31,-1.80254167288834,0.235,""
"Sunset",2018-08-31,-2.16744791955758,0.2,""
"Sunset",2018-09-30,-2.075838899251,0.25,""
"Sunset",2018-10-31,-2.01663811740455,0.27,""
"Sunset",2018-11-30,-2.13037299960934,0.27,""
"Sunset",2018-12-31,-2.32029977036368,0.225,""
"Sunset",2019-01-31,-2.3083625362187,0.24,""
"Sunset",2019-02-28,-1.82146053868069,0.115,""
"Sunset",2019-03-31,-2.11614677823346,0.225,""
"Sunset",2019-04-30,-1.96797593594213,0.315,""
"Sunset",2019-05-31,-2.1989360625316,0.31,""
"Sunset",2019-06-30,-2.32051576008061,0.215,""
"Sunset",2019-07-31,-2.37146157210472,0.18,""
"Sunset",2019-08-31,-2.24880724370565,0.38,""
"Sunset",2019-09-30,-2.29144616794273,0.34,""
"Sunset",2019-10-31,-2.24155308333558,0.33,""
"Sunset",2019-11-30,-1.82282794309136,0.27,""
"Sunset",2019-12-31,-1.87694503460253,0.165,""
"Sunset",2020-01-31,-2.08352045995886,0.165,""
"Sunset",2020-02-29,-1.76527792870268,0.26,""
"Sunset",2020-03-31,-1.93586394436795,0.395,""
"Sunset",2020-04-30,-2.24745642656931,0.295,""
"Sunset",2020-05-31,-1.61177290971331,0.045,"***"
"Sunset",2020-06-30,-2.42600061429888,0.005,"***"
"Sunset",2020-07-31,-2.72162778743322,0.005,"***"
"Sunset",2020-08-31,-2.75774305135798,0.04,"***"
"Sunset",2020-09-30,-2.79976005204554,0.095,""
"Sunset",2020-10-31,-2.40191222850827,0.105,""
"Sunset",2020-11-30,-1.55569944835957,0.1,""
"Sunset",2020-12-31,-2.15567313969671,0.04,"***"
"Sunset",2021-01-31,-2.81394200915677,0.01,"***"
"Sunset",2021-02-28,-2.64107342055991,0.005,"***"
"Sunset",2021-03-31,-2.56406106501022,0.005,"***"
"Sunset",2021-04-30,-2.379878326194,0.015,"***"
"Sunset",2021-05-31,-3.65382740533889,0.01,"***"
"Sunset",2021-06-30,-3.0251757502163,0.005,"***"
"Sunset",2021-07-31,-2.85719757605729,0.005,"***"
"Sunset",2021-08-31,-2.32566313334381,0.03,"***"
"Sunset",2021-09-30,-2.46642681398426,0.01,"***"
"Sunset",2021-10-31,-2.45659589012031,0.01,"***"
"Sunset",2021-11-30,-2.17630944773323,0.005,"***"
"Sunset",2021-12-31,-2.00128666628917,0.005,"***"
"Sunset",2022-01-31,-2.66821071611212,0.005,"***"
"Sunset",2022-02-28,-2.28271684962987,0.005,"***"
"Sunset",2022-03-31,-2.71829512712268,0.005,"***"
"Sunset",2022-04-30,-2.66246986488759,0.005,"***"
"Sunset",2022-05-31,-2.0561172783279,0.005,"***"
"Sunset",2022-06-30,-2.61772162807301,0.005,"***"
"Sunset",2022-07-31,-2.8044611028316,0.005,"***"
"Sunset",2022-08-31,-2.68140443567899,0.005,"***"
"Sunset",2022-09-30,-2.59568634631615,0.005,"***"
"Sunset",2022-10-31,-2.45174844327848,0.005,"***"
"Sunset",2022-11-30,-2.93423960349829,0.005,"***"
"Sunset",2022-12-31,-2.73382956527809,0.005,"***"
"Sunset",2023-01-31,-3.25484332699534,0.005,"***"
"Sunset",2023-02-28,-2.26482565421676,0.005,"***"
"Sunset",2023-03-31,-2.39038261337458,0.005,"***"
"Sunset",2023-04-30,-2.82653555420935,0.005,"***"
"Sunset",2023-05-31,-2.59595391929077,0.005,"***"
"Sunset",2023-06-30,-2.65068553943999,0.005,"***"
"Sunset",2023-07-31,-2.20946802578735,0.005,"***"
"Sunset",2023-08-31,-1.94293586931405,0.005,"***"
"Sunset",2023-09-30,-2.23750094426539,0.005,"***"
"Sunset",2023-10-31,-2.6044756723043,0.005,"***"
"Sunset",2023-11-30,-1.88687203737875,0.005,"***"
"Sunset",2023-12-31,-2.01668601511797,0.005,"***"
"Sunset",2024-01-31,-2.18674439500366,0.005,"***"
"Sunset",2024-02-29,-2.27756967078646,0.005,"***"
"Sunset",2024-03-31,-2.62439714714351,0.005,"***"
"Sunset",2024-04-30,-2.28618724204815,0.005,"***"
"Sunset",2024-05-31,-1.80441399988214,0.005,"***"
"Sunset",2024-06-30,-2.37813739285252,0.005,"***"
"Sunset",2024-07-31,-2.21085222734922,0.005,"***"
"Sunset",2024-08-31,-1.92019811358599,0.005,"***"
"Sunset",2024-09-30,-2.03185842627283,0.005,"***"
"Sunset",2024-10-31,-2.30609868404231,0.005,"***"
"Sunset",2024-11-30,-2.01797285398843,0.005,"***"
"Sunset",2024-12-31,-1.70394373960899,0.005,"***"
"Victoria-Fraserview",2010-01-31,-0.548778130048131,0.31,""
"Victoria-Fraserview",2010-02-28,-0.588308001032716,0.2,""
"Victoria-Fraserview",2010-03-31,-0.638889701523295,0.205,""
"Victoria-Fraserview",2010-04-30,-0.37925339873718,0.275,""
"Victoria-Fraserview",2010-05-31,-0.11156276575565,0.5,""
"Victoria-Fraserview",2010-06-30,-0.0509337636891157,0.45,""
"Victoria-Fraserview",2010-07-31,-0.366146098562904,0.375,""
"Victoria-Fraserview",2010-08-31,-0.449623585998684,0.435,""
"Victoria-Fraserview",2010-09-30,-0.189635503877235,0.33,""
"Victoria-Fraserview",2010-10-31,-0.351476402855412,0.35,""
"Victoria-Fraserview",2010-11-30,-0.411197743261077,0.44,""
"Victoria-Fraserview",2010-12-31,-0.660367350761012,0.205,""
"Victoria-Fraserview",2011-01-31,-0.375148093657011,0.36,""
"Victoria-Fraserview",2011-02-28,-0.0489714887154446,0.47,""
"Victoria-Fraserview",2011-03-31,-0.256636369926712,0.365,""
"Victoria-Fraserview",2011-04-30,-0.752310505347146,0.065,""
"Victoria-Fraserview",2011-05-31,-0.899077789977014,0.09,""
"Victoria-Fraserview",2011-06-30,-0.425958908008887,0.155,""
"Victoria-Fraserview",2011-07-31,-1.12800078546514,0.145,""
"Victoria-Fraserview",2011-08-31,-0.89414460336332,0.22,""
"Victoria-Fraserview",2011-09-30,-1.03573144281774,0.235,""
"Victoria-Fraserview",2011-10-31,-1.31112365741859,0.085,""
"Victoria-Fraserview",2011-11-30,-1.42549422292631,0.025,"***"
"Victoria-Fraserview",2011-12-31,-1.45739041435291,0.025,"***"
"Victoria-Fraserview",2012-01-31,-0.629724371418869,0.24,""
"Victoria-Fraserview",2012-02-29,-0.36454486928229,0.305,""
"Victoria-Fraserview",2012-03-31,-0.496522336148285,0.275,""
"Victoria-Fraserview",2012-04-30,-0.662097932347271,0.445,""
"Victoria-Fraserview",2012-05-31,-0.193714304874453,0.41,""
"Victoria-Fraserview",2012-06-30,-0.359220822689611,0.33,""
"Victoria-Fraserview",2012-07-31,-0.370494533819839,0.22,""
"Victoria-Fraserview",2012-08-31,-0.99378663730335,0.215,""
"Victoria-Fraserview",2012-09-30,0.591224191063401,0.4,""
"Victoria-Fraserview",2012-10-31,1.51686380190413,0.28,""
"Victoria-Fraserview",2012-11-30,-0.440411228099986,0.495,""
"Victoria-Fraserview",2012-12-31,-1.07808893082853,0.175,""
"Victoria-Fraserview",2013-01-31,-0.279491292606037,0.265,""
"Victoria-Fraserview",2013-02-28,-0.288708259540758,0.165,""
"Victoria-Fraserview",2013-03-31,-0.578630205285094,0.205,""
"Victoria-Fraserview",2013-04-30,-0.530594210989447,0.39,""
"Victoria-Fraserview",2013-05-31,-0.369933572849587,0.425,""
"Victoria-Fraserview",2013-06-30,-0.508365209959736,0.265,""
"Victoria-Fraserview",2013-07-31,-1.0263788715996,0.04,"***"
"Victoria-Fraserview",2013-08-31,-0.844948189638427,0.095,""
"Victoria-Fraserview",2013-09-30,-1.06087751442334,0.13,""
"Victoria-Fraserview",2013-10-31,-1.30835596493323,0.115,""
"Victoria-Fraserview",2013-11-30,-0.989422605866363,0.27,""
"Victoria-Fraserview",2013-12-31,-0.870285900551823,0.37,""
"Victoria-Fraserview",2014-01-31,-0.503572623220768,0.415,""
"Victoria-Fraserview",2014-02-28,-0.311292969209148,0.225,""
"Victoria-Fraserview",2014-03-31,-1.11177751010432,0.095,""
"Victoria-Fraserview",2014-04-30,-1.21768881277561,0.03,"***"
"Victoria-Fraserview",2014-05-31,-1.3403706524507,0.195,""
"Victoria-Fraserview",2014-06-30,-0.804671874299777,0.395,""
"Victoria-Fraserview",2014-07-31,-1.07870428810516,0.39,""
"Victoria-Fraserview",2014-08-31,-0.873556701370299,0.4,""
"Victoria-Fraserview",2014-09-30,-0.974737969953955,0.49,""
"Victoria-Fraserview",2014-10-31,-1.00296398978859,0.49,""
"Victoria-Fraserview",2014-11-30,-0.637583017438783,0.42,""
"Victoria-Fraserview",2014-12-31,-0.329477387689682,0.45,""
"Victoria-Fraserview",2015-01-31,-0.452612661370562,0.49,""
"Victoria-Fraserview",2015-02-28,-0.76994803516845,0.235,""
"Victoria-Fraserview",2015-03-31,-1.0965628981406,0.155,""
"Victoria-Fraserview",2015-04-30,-0.994124017946715,0.21,""
"Victoria-Fraserview",2015-05-31,-0.607332515193587,0.39,""
"Victoria-Fraserview",2015-06-30,-0.612708323903677,0.34,""
"Victoria-Fraserview",2015-07-31,-1.13851597493492,0.26,""
"Victoria-Fraserview",2015-08-31,-0.998018805513477,0.22,""
"Victoria-Fraserview",2015-09-30,-0.96310466681068,0.175,""
"Victoria-Fraserview",2015-10-31,-0.976927686429068,0.4,""
"Victoria-Fraserview",2015-11-30,-0.691576982710723,0.385,""
"Victoria-Fraserview",2015-12-31,-0.463000168780922,0.295,""
"Victoria-Fraserview",2016-01-31,-0.650101500756842,0.35,""
"Victoria-Fraserview",2016-02-29,-0.799263501999433,0.35,""
"Victoria-Fraserview",2016-03-31,-1.124361053255,0.18,""
"Victoria-Fraserview",2016-04-30,-1.04102298826028,0.155,""
"Victoria-Fraserview",2016-05-31,-0.881088591269348,0.435,""
"Victoria-Fraserview",2016-06-30,-0.902095914969377,0.345,""
"Victoria-Fraserview",2016-07-31,-1.3132382266514,0.12,""
"Victoria-Fraserview",2016-08-31,-1.05365125981368,0.3,""
"Victoria-Fraserview",2016-09-30,-1.01794512326074,0.255,""
"Victoria-Fraserview",2016-10-31,-0.889720756159867,0.355,""
"Victoria-Fraserview",2016-11-30,-0.663602875234674,0.425,""
"Victoria-Fraserview",2016-12-31,-0.784656579292408,0.22,""
"Victoria-Fraserview",2017-01-31,-0.780206138450541,0.165,""
"Victoria-Fraserview",2017-02-28,-0.704771118823876,0.23,""
"Victoria-Fraserview",2017-03-31,-0.800214370311518,0.28,""
"Victoria-Fraserview",2017-04-30,-0.782517974184005,0.3,""
"Victoria-Fraserview",2017-05-31,-0.643363168251549,0.485,""
"Victoria-Fraserview",2017-06-30,-0.472008379094217,0.335,""
"Victoria-Fraserview",2017-07-31,-0.64220994530311,0.38,""
"Victoria-Fraserview",2017-08-31,-0.793685852232838,0.46,""
"Victoria-Fraserview",2017-09-30,-0.610200612991783,0.28,""
"Victoria-Fraserview",2017-10-31,-0.499893823923199,0.245,""
"Victoria-Fraserview",2017-11-30,-0.390555542305819,0.22,""
"Victoria-Fraserview",2017-12-31,-0.396625766661132,0.22,""
"Victoria-Fraserview",2018-01-31,-0.621702608980164,0.28,""
"Victoria-Fraserview",2018-02-28,-0.731390991539106,0.48,""
"Victoria-Fraserview",2018-03-31,-0.933194566685639,0.405,""
"Victoria-Fraserview",2018-04-30,-0.940812643296238,0.465,""
